0	0	0	0	0	0	0	0	0	0	0	65	56	3	58	99	37	74	82	51	36	8	100	94	18	87	14	7	42	38	31	28	34	83	74	95	51	93	60	8	21	15	16	50	60	59	9	60	28	60	89	43	19	15	72	27	58	38	3	76	69	51	14	56	14	78	46	76	27	4	25	82	95	90	94	33	82	55	35	66	92	70	47	4	97	32	89	29	35	27	90	46	37	37	75	87	80	5	67	68
0	0	0	0	0	0	0	0	0	0	0	0	34	20	91	73	8	67	66	84	89	77	44	65	76	70	2	67	88	35	36	39	28	2	100	55	22	13	54	45	75	63	4	2	94	90	2	17	58	10	5	76	21	74	75	89	12	33	93	1	15	4	14	62	12	89	22	87	62	64	78	96	85	88	7	80	25	14	23	95	67	26	21	33	24	27	46	27	77	92	94	7	86	93	36	74	6	22	9	56
0	0	0	0	0	0	0	0	0	0	0	0	0	38	36	56	22	76	95	69	93	88	72	4	35	54	72	10	92	33	40	54	87	84	84	68	91	22	66	88	29	61	45	29	11	50	8	36	42	21	52	58	31	50	48	100	66	74	62	74	82	32	62	11	13	20	24	71	62	5	72	59	9	93	59	82	54	8	19	99	36	15	47	99	73	91	84	32	31	56	25	34	35	75	84	75	17	40	84	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	60	89	13	63	96	58	78	34	43	60	56	58	10	39	74	98	12	89	66	39	66	42	14	24	95	98	76	2	32	21	57	29	99	14	53	9	95	48	89	8	2	69	88	13	80	34	75	4	57	45	71	100	2	39	24	13	91	94	94	76	96	70	50	35	12	95	86	81	45	39	75	75	16	16	68	66	29	86	48	76	19	10	71	68	58
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	73	89	96	67	51	63	18	68	54	22	41	27	87	16	48	43	17	42	11	58	88	8	78	71	59	81	77	42	10	84	80	15	21	75	11	52	94	91	73	20	23	77	65	43	6	86	64	6	99	72	85	39	49	29	34	84	42	62	3	99	58	19	75	56	81	84	76	17	66	78	74	54	90	71	59	7	57	6	86	8	19	7	7	52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	39	96	4	25	47	40	38	13	42	62	58	11	63	41	51	67	29	9	25	25	25	38	26	75	46	27	78	79	9	60	88	58	73	45	20	73	63	88	50	97	96	50	66	61	40	31	92	56	65	79	58	51	60	89	48	19	27	37	2	15	55	17	87	44	40	42	78	53	72	18	5	39	22	51	72	25	91	9	85	79	19	10	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	51	100	71	11	98	68	56	62	49	24	17	48	55	32	24	21	33	72	99	3	42	32	80	67	47	41	50	95	63	88	21	69	81	1	74	50	76	10	59	25	35	66	71	76	9	55	19	4	72	73	16	55	83	25	6	92	17	81	77	86	65	46	7	88	45	40	30	100	58	45	39	96	16	56	55	11	14	14	37	74	71
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	81	8	65	35	46	77	30	48	47	14	78	5	83	24	16	61	20	100	1	97	87	96	70	77	65	71	32	23	83	13	18	8	86	53	56	96	84	17	71	27	79	8	93	72	7	25	48	64	52	68	81	51	84	13	8	13	41	70	93	51	94	62	19	58	28	53	26	77	67	24	93	75	12	92	10	45	95	11	31	32	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	9	40	91	23	61	71	42	2	14	7	12	95	62	14	65	44	43	95	48	34	73	15	49	34	85	80	48	82	66	40	45	27	64	54	80	30	4	44	68	68	53	24	42	73	12	93	47	66	87	71	91	72	14	10	72	75	7	24	68	78	93	65	7	67	49	73	76	99	73	32	86	93	8	4	74	89	23	49	39	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	4	18	32	76	78	7	25	98	38	30	14	40	42	77	11	2	7	13	66	32	51	2	78	28	75	83	2	98	66	21	11	56	30	34	64	70	35	81	17	77	83	25	95	32	53	60	70	66	84	56	100	81	3	92	69	9	47	97	96	63	83	73	69	99	52	8	73	78	6	67	16	82	8	31	25	36	72	62	61
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	80	39	26	89	2	57	69	67	97	36	81	46	14	21	55	48	99	81	21	9	66	53	23	47	11	91	1	90	42	7	16	58	92	43	43	61	78	81	27	100	100	56	12	41	99	88	86	69	21	28	68	58	16	20	5	30	98	61	10	12	29	100	15	27	61	65	2	8	66	1	6	79	26	85	46	72	68	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	6	74	95	55	73	5	22	35	34	80	98	5	37	32	95	21	64	68	22	25	52	27	15	5	37	80	91	44	22	50	17	83	93	10	96	96	16	24	73	78	93	94	4	22	51	49	99	46	92	15	35	71	95	66	23	22	53	88	16	33	97	32	95	96	100	33	21	20	34	83	31	17	30	30	11	13	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	70	69	35	56	35	68	1	62	88	29	48	51	41	84	65	38	78	19	49	78	94	36	71	23	63	51	82	22	49	49	30	46	74	27	1	42	49	50	85	64	4	89	49	93	27	43	64	32	15	59	17	58	67	23	75	53	98	68	51	88	9	93	49	49	67	87	49	40	68	77	95	47	68	18	64	60
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	64	37	64	24	37	92	64	36	93	54	71	20	86	72	78	67	47	70	88	13	68	87	89	8	99	66	20	53	21	83	51	92	25	37	34	13	38	43	37	74	3	40	51	72	38	66	28	87	47	29	62	76	68	57	96	26	65	98	45	78	80	41	1	24	33	11	95	63	10	91	23	21	48	3	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	4	86	68	5	78	30	33	2	58	42	30	98	10	42	10	45	52	8	19	28	22	42	51	62	87	94	6	30	77	60	8	3	10	34	26	80	41	31	60	16	41	13	18	29	6	33	39	6	27	45	30	67	31	35	81	4	93	19	44	76	58	75	23	16	97	36	69	78	92	54	30	66	92
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	85	64	48	23	8	49	76	56	10	29	20	54	80	18	68	58	54	84	68	81	46	27	92	49	3	75	80	23	99	62	79	68	2	51	92	6	78	30	14	99	76	48	39	24	30	56	61	1	35	36	47	5	4	8	47	28	51	57	4	40	70	30	13	44	98	39	89	77	42	100	53	69	68
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	14	31	12	31	82	21	12	74	89	65	93	21	61	61	20	11	78	4	90	32	45	99	19	59	67	1	65	96	1	97	25	26	91	51	92	93	40	49	78	42	22	9	36	97	34	23	24	81	29	14	38	7	11	49	54	56	7	95	81	91	26	44	94	17	78	38	14	87	99	55	53	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	31	58	91	12	44	44	100	83	98	43	60	41	6	12	38	41	92	83	4	83	71	84	75	20	11	58	70	69	84	85	60	47	17	41	56	26	15	47	3	40	24	68	88	62	59	74	48	94	19	19	8	21	43	82	43	13	99	96	64	69	98	22	62	46	50	85	62	96	46	90
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	68	32	62	24	36	63	28	35	91	32	58	28	88	19	41	94	94	16	17	80	84	100	29	75	60	62	89	88	87	53	45	74	84	44	3	11	26	42	33	62	79	69	97	33	2	92	5	92	74	15	76	84	49	23	18	54	76	46	100	22	88	38	92	27	96	61	86	40	36
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	74	82	32	41	1	64	99	47	30	62	76	13	78	40	89	27	75	93	37	10	71	100	99	54	76	89	46	78	80	51	32	64	93	44	31	67	51	90	96	21	36	82	24	47	37	90	63	90	16	54	11	19	8	43	51	29	34	14	48	99	61	43	82	3	66	93	34	57	52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	41	70	94	61	47	21	66	46	5	86	4	99	69	85	21	65	5	44	63	84	93	8	100	65	69	21	63	47	87	74	45	63	24	28	4	17	52	3	100	85	94	75	32	32	34	52	80	6	62	29	70	95	83	31	77	38	37	5	18	41	61	87	35	69	3	56	72	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	12	26	1	36	47	12	34	58	87	4	58	20	85	41	95	83	26	100	3	58	100	32	93	51	36	50	22	94	22	88	18	25	48	40	46	53	26	93	48	26	12	46	52	33	25	2	11	30	24	19	69	54	52	68	23	14	52	11	57	43	23	84	44	37	45	85
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	25	26	68	96	86	88	53	54	49	34	84	78	18	64	34	25	97	73	18	79	47	60	47	9	19	64	44	50	35	51	13	28	98	22	49	85	53	3	95	88	61	78	55	72	44	38	16	29	33	65	78	1	82	5	79	3	84	19	38	45	8	5	65	63	65	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	26	8	84	70	60	2	42	56	44	64	69	58	16	32	31	21	40	51	31	38	82	42	61	83	26	64	61	46	1	63	51	46	15	70	85	5	45	43	2	51	19	8	5	96	40	1	66	98	88	55	28	6	1	78	59	98	64	69	24	97	44	80	6	89	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	28	62	13	87	97	62	89	43	66	38	98	51	75	33	22	80	95	10	25	87	60	73	60	66	11	65	72	87	54	30	35	84	21	99	66	11	98	24	17	50	51	82	64	70	94	66	34	68	22	81	58	83	40	3	8	27	81	25	96	41	63	24	45	88
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	59	99	31	16	54	93	64	19	45	18	80	22	13	27	22	33	52	25	58	96	47	35	35	70	56	68	37	9	10	95	78	33	9	22	18	31	18	20	35	43	71	55	11	91	100	38	73	71	83	88	96	40	98	5	62	74	51	37	90	100	36	33	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	47	98	57	40	43	48	63	23	83	58	63	85	33	7	100	83	88	49	82	55	90	79	82	54	61	70	85	51	4	8	42	94	93	35	78	60	68	83	14	36	100	30	31	35	73	99	66	87	73	49	34	84	10	47	38	37	42	13	71	9	26	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	32	69	47	90	34	26	70	57	58	15	79	71	31	18	73	68	70	52	98	96	76	59	4	10	51	58	95	62	21	42	40	83	73	35	19	100	73	9	28	38	54	92	46	62	21	38	55	45	66	63	85	17	33	32	68	14	64	39	93	45	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	52	3	16	44	66	23	12	37	18	49	37	49	87	43	49	97	1	2	42	38	9	95	8	36	100	64	43	7	21	41	76	8	26	59	4	63	11	9	7	21	94	84	82	25	44	9	18	18	71	99	60	50	14	17	64	62	53	99	61	52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	36	36	53	70	72	80	51	97	30	59	7	79	30	28	20	83	51	80	72	29	34	19	47	63	13	13	60	3	41	54	90	90	37	18	63	71	99	49	16	79	71	99	31	34	9	87	38	26	70	31	26	81	77	1	20	78	100	33	74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	98	72	6	5	54	85	93	12	55	21	50	13	90	38	88	47	65	45	56	48	49	93	100	33	67	99	83	15	54	19	17	79	49	57	76	22	20	39	74	37	6	71	61	98	87	58	36	31	35	79	94	76	61	57	69	67	63	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	17	99	28	85	89	95	87	3	9	90	88	97	15	55	6	85	51	59	70	82	50	18	100	54	20	59	62	30	51	22	77	92	98	48	76	10	14	86	57	67	50	61	21	63	95	47	84	44	19	9	13	75	86	33	78	13	72
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	19	24	3	5	55	89	75	61	77	51	98	41	85	80	39	43	9	42	74	91	86	56	28	69	21	98	60	44	11	5	21	43	33	38	31	69	28	21	38	39	70	39	91	81	37	91	55	54	97	7	8	95	45	81	57	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	77	2	81	62	3	70	49	9	26	55	74	95	43	57	2	38	87	94	27	96	79	21	59	47	96	45	39	80	81	71	14	57	78	47	80	35	75	25	50	93	83	62	4	34	68	17	42	45	26	19	48	15	42	48	57
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	98	92	7	94	80	100	5	49	8	97	22	83	67	13	84	88	16	100	97	46	61	48	22	29	2	3	58	76	49	63	60	89	28	58	7	5	60	54	93	1	54	6	10	27	75	52	38	5	63	56	52	23	23	36
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	58	15	88	39	7	10	70	17	71	47	20	70	10	84	48	46	84	71	53	81	68	12	49	47	12	1	74	67	53	40	64	61	37	49	10	64	47	48	47	74	96	55	17	11	91	47	82	13	36	29	41	46	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	28	76	88	36	43	35	61	56	8	36	39	48	17	61	16	100	89	48	12	33	73	73	74	3	83	12	88	8	75	73	5	57	43	65	63	65	76	17	4	75	21	23	42	46	5	23	97	16	73	38	90	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	57	27	90	34	32	31	17	42	72	7	22	30	29	70	51	3	4	93	71	21	77	83	27	42	77	63	86	33	48	34	51	38	17	7	13	47	63	77	34	35	55	37	86	17	60	75	31	6	61	50	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	78	53	30	42	89	34	4	81	4	29	6	26	4	50	12	92	54	36	58	60	55	36	79	68	88	33	20	26	32	24	38	59	56	48	8	42	15	94	89	21	100	5	94	63	40	18	26	21	32	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	51	36	32	58	39	10	72	36	44	36	87	2	94	68	77	14	80	64	59	73	37	94	40	55	16	63	77	88	80	1	68	96	12	58	81	88	49	52	76	2	63	43	95	33	38	1	12	71	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	68	37	13	100	68	64	47	8	52	89	54	58	59	5	41	65	39	57	2	6	33	74	55	46	45	82	89	79	34	94	78	24	35	15	54	3	42	65	92	48	30	12	40	70	24	4	88	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	22	8	5	97	3	63	49	80	86	99	77	77	63	75	86	55	84	91	15	56	6	71	56	65	4	30	72	53	59	15	79	74	83	9	56	63	2	100	32	97	77	62	19	79	52	20	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	62	22	49	35	51	42	6	81	46	59	42	58	68	47	44	87	86	22	74	31	91	13	71	43	30	52	96	83	31	14	15	43	10	43	19	94	75	11	29	19	14	91	27	8	59	90
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	19	45	82	72	76	10	11	94	92	18	33	63	45	69	72	23	60	47	46	40	86	13	34	7	23	97	22	92	26	27	22	20	85	95	5	18	93	59	92	23	50	19	85	94	96
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	74	63	75	61	70	28	28	71	1	24	96	85	71	24	6	40	10	19	96	64	86	15	80	11	88	67	59	22	22	97	8	22	66	59	55	12	53	46	85	53	19	29	50	78
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	55	43	31	67	25	12	16	13	6	24	85	70	70	48	68	68	73	71	21	48	98	42	61	90	80	40	95	80	55	99	86	5	25	14	24	60	1	73	49	29	76	90	71
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	86	4	94	91	95	70	99	73	20	87	76	64	83	4	46	26	19	95	72	13	34	45	20	86	30	78	74	50	73	78	78	74	32	63	36	51	78	12	6	61	8	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	15	91	72	16	22	95	91	66	43	46	78	59	5	65	15	14	84	91	42	49	5	75	38	38	30	59	54	38	57	71	63	45	55	47	90	90	60	69	61	14	59
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	50	25	3	10	97	75	69	13	67	69	70	74	46	57	67	79	83	43	10	35	36	36	27	44	16	29	30	58	71	81	19	69	81	79	18	26	62	63	42	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	60	29	2	58	44	95	14	93	26	87	1	87	30	18	75	25	19	98	44	13	48	11	54	78	2	27	52	75	81	48	70	5	62	81	26	96	72	22	89
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	86	78	67	22	58	10	18	42	57	49	78	60	64	30	39	42	94	53	33	35	90	44	10	91	62	56	44	97	22	62	65	85	57	35	89	42	86
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	95	92	6	71	51	49	55	29	90	30	75	86	30	50	24	96	64	98	24	96	9	61	93	22	52	33	83	78	98	99	72	15	79	26	38	44	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	54	54	13	6	80	89	42	76	20	25	21	40	1	90	100	79	60	51	36	46	27	33	34	7	70	81	90	82	80	4	32	52	94	63	36	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	30	44	23	5	32	55	92	83	14	27	99	97	6	37	89	76	9	54	72	95	73	68	35	59	39	89	62	62	82	83	27	57	100	13	47
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	2	45	73	62	10	88	33	64	72	94	47	100	17	85	26	93	5	64	91	84	91	11	40	88	30	62	41	9	15	55	26	33	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	16	9	31	54	24	35	76	9	63	33	27	83	51	69	45	16	49	72	91	19	93	4	63	54	4	66	39	72	7	78	9	66	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	28	91	16	51	46	61	6	59	51	39	99	2	51	60	52	69	63	53	13	40	85	6	92	81	86	90	89	52	68	39	13	79
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	25	83	5	37	38	26	48	73	16	29	1	9	52	97	7	64	56	51	70	7	32	39	50	65	16	36	31	33	98	30	77
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	4	83	3	40	77	6	28	16	86	81	6	90	66	51	48	72	82	60	16	79	12	19	12	78	88	71	12	87	63	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	60	91	66	75	69	24	47	96	46	90	25	28	53	57	81	66	74	55	35	89	14	45	77	37	34	38	4	93	39
